DATE	TIME	RIVER LEVEL	R/W PUMP DUTY	R/W FLOW	R/W NTU	R/W CLR	R/W PH	FILT. NTU	C/W WELL LEVEL	PH	NTU	CLR	CL2	F/RIDE	ALUM	T/W PUMP DUTY	T/W FLOW	18ML LEVEL	18ML FLOW	REMARKS
2025-04-12 00:00:00	1100.0	5.28	2	54.6	58	580	7	0.04	3.84	7.3	0.23	5	1	0.01	0.06	2,3,4	52.0			
2025-04-12 00:00:00	1300.0	5.27	2	55.1	44	440	7	0.04	3.84	7.3	0.24	5	1	0.01	0.06	2,3,4	52.0			
2025-04-12 00:00:00	1500.0	5.27	2	55.1	41	408	7	0.03	3.84	7.3	0.24	5	1	0.01	0.06	2,3,4	52.0			
2025-04-12 00:00:00	1700.0	5.19	2	54.9	55	562	7	0.03	3.84	7.3	0.24	5	1	0.01	0.06	2,3,4	52.2			
2025-04-12 00:00:00	1900.0	5.16	2	54.7	58	574	7	0.03	3.84	7.3	0.24	5	1	0.01	0.06	2,3,4	52.3			
2025-04-12 00:00:00	2100.0	5.26	2	54.7	55	564	7	0.03	3.84	7.3	0.24	5	1.1	0.01	0.06	2,3,4	52.3			
2025-04-12 00:00:00	2300.0	5.28	2	54.6	46	440	7	0.03	3.84	7.3	0.24	5	1	0.01	0.06	2,3,4	52.5			
2025-04-12 00:00:00	100.0	5.01	2	54.9	40	384	7	0.03	3.84	7.3	0.24	5	1	0.01	0.06	2,3,4	48.1			
2025-04-12 00:00:00	300.0	4.88	2	54.7	30	300	7	0.03	3.84	7.3	0.23	5	1	0.01	0.06	2,3,4	51.6			
2025-04-12 00:00:00	500.0	4.74	2	54.6	30	300	7	0.03	3.84	7.3	0.23	5	1	0.01	0.06	2,3,4	52.0			
2025-05-12 00:00:00	700.0	4.86	2	54.1	28	280	7	0.03	3.84	7.3	0.22	5	1.1	0.01	0.05	2,3,4	52.1			
2025-05-12 00:00:00	900.0	4.91	2	54.1	24	240	7	0.03	3.84	7.3	0.22	5	1.1	0.01	0.05	2,3,4	52.0			
2025-05-12 00:00:00	1100.0	4.74	2	55.4	18	180	7	0.03	3.7	7.3	0.23	5	1	0.01	0.05	2,3,4	52.0			
2025-05-12 00:00:00	1300.0	4.62	2	55.3	18	180	7	0.03	3.84	7.3	0.23	5	1	0.01	0.05	2,3,4	52.1			
2025-05-12 00:00:00	1500.0	4.5	2	55.0	17	165	7	0.04	3.84	7.3	0.24	5	1	0.01	0.05	2,3,4	52.0			
2025-05-12 00:00:00	1700.0	4.38	2	52.6	17	165	7	0.04	3.83	7.3	0.25	5	1	0.01	0.05	2+4	46.5	-	-	
2025-05-12 00:00:00	1900.0	4.36	2	51.0	17	165	7	0.04	3.8	7.3	0.25	5	1.2	0.01	0.05	2&4	47.1			
2025-05-12 00:00:00	2100.0	4.34	2	51.5	16	151	7	0.04	3.81	7.3	0.25	5	1.5	0.01	0.05	2&4	47.1			
2025-05-12 00:00:00	2300.0	4.74	2	51.3	16	150	7	0.04	3.84	7.3	0.26	5	1.9	0.01	0.05	2+4	46.5			B/W No.6
2025-05-12 00:00:00	100.0	4.58	2	51.5	15	150	7	0.04	3.7	7.3	0.26	5	1.5	0.01	0.05	2+4	46.3			
2025-05-12 00:00:00	300.0	4.6	2	51.2	14	150	7	0.04	3.84	7.3	0.26	5	1.5	0.01	0.05	2+4	46.3			
2025-05-12 00:00:00	500.0	4.65	2	51.3	14	150	7	0.04	3.84	7.3	0.23	5	1.5	0.01	0.05	2+4	46.4			
2025-06-12 00:00:00	700.0	4.71	2	52.3	15	150	7	0.04	3.84	7.3	0.23	5	1.7	0.01	0.05	2+4	46.4			
2025-06-12 00:00:00	900.0	4.8	2	50.1	17	170	7	0.04	3.82	7.3	0.23	5	1.6	0.01	0.05	2+4	46.4			
2025-06-12 00:00:00	1100.0	4.7	2	49.5	20	200	7	0.04	3.82	7.3	0.24	5	1.3	0.01	0.05	2+4	46.6			
2025-06-12 00:00:00	1300.0	4.58	2	49.6	21	210	7	0.04	3.82	7.3	0.25	5	1.3	0.01	0.05	2+4	46.5			
2025-06-12 00:00:00	1500.0	4.48	2	49.3	22	225	7	0.04	3.82	7.3	0.25	5	1.1	0.01	0.05	2+4	46.8			
2025-06-12 00:00:00	1700.0	4.39	2	50.4	26	274	7	0.14	3.61	7.3	0.26	5	1.5	0.01	0.05	2+4	46.6	-	-	B/W No.2
2025-06-12 00:00:00	1900.0	4.35	2	50.2	22	231	7	0.03	3.68	7.3	0.26	5	1.5	0.01	0.05	2+4	46.4	-	-	
2025-06-12 00:00:00	2100.0	4.33	2	50.4	22	231	7	0.03	3.7	7.3	0.26	5	1.6	0.01	0.05	2+4	46.5	-	-	
2025-06-12 00:00:00	2300.0	4.31	2	50.6	16	165	7	0.03	3.74	7.3	0.25	5	1.2	0.01	0.05	2+4	46.5			B/W No.1/3
2025-06-12 00:00:00	100.0	4.28	2	50.4	16	165	7	0.03	3.8	7.3	0.24	5	1.4	0.01	0.05	2+4	46.6			
2025-06-12 00:00:00	300.0	4.26	2	50.3	13	134	7	0.03	3.8	7.3	0.24	5	1.3	0.01	0.05	2+4	46.5			
2025-06-12 00:00:00	500.0	4.28	2	50.6	11	110	7	0.03	3.8	7.3	0.24	5	1.5	0.01	0.05	2+4	46.5			
2025-07-12 00:00:00	700.0	5.16	2	50.6	13	130	7	0.03	3.83	7.3	0.24	5	1.3	0.01	0.05	2+4	46.7			B/W 4/5
2025-07-12 00:00:00	900.0	5.29	2	50.5	15	150	7	0.03	3.65	7.3	0.24	5	1.4	0.01	0.05	2&4	46.5			
2025-07-12 00:00:00	1100.0	5.26	2	50.7	30	300	7	0.03	3.83	7.3	0.24	5	0.5	0.01	0.05	2&4	46.7			
2025-07-12 00:00:00	1300.0	5.13	2	50.3	65	650	7	0.03	3.83	7.3	0.25	5	-	0.01	0.05	2&4	46.7			
2025-07-12 00:00:00	1500.0	5.03	2	51.3	40	470	7	0.03	3.83	7.3	0.25	5	-	0.01	0.05	2+4	46.6			
2025-07-12 00:00:00	1700.0	4.85	2	51.4	27	247	7	0.03	3.82	7.3	0.24	5	-	0.01	0.05	2&4	46.7			
2025-07-12 00:00:00	1900.0	4.77	2	51.3	27	247	7	0.03	3.82	7.3	0.24	5	-	0.01	0.05	2&4	46.7			
2025-07-12 00:00:00	2100.0	4.76	2	51.0	23	221	7	0.03	3.8	7.3	0.24	5	-	0.01	0.05	2&4	46.7			
2025-07-12 00:00:00	2300.0	4.78	2	51.3	20	200	7	0.03	3.82	7.3	0.24	5	-	0.01	0.05	2+4	46.6			
2025-07-12 00:00:00	100.0	4.81	2	51.3	20	200	7	0.03	3.82	7.3	0.24	5	-	0.01	0.05	2+4	46.6			
2025-07-12 00:00:00	300.0	4.86	2	51.4	15	154	7	0.03	3.82	7.3	0.24	5	-	0.01	0.05	2+4	46.5			
2025-07-12 00:00:00	500.0	5.07	2	51.6	13	136	7	0.03	3.82	7.3	0.24	5	-	0.01	0.05	2+4	46.7			
2025-08-12 00:00:00	700.0	5.06	2	51.5	26	247	7	0.03	3.82	7.3	0.23	5	-	0.01	0.05	2&4	46.7			
2025-08-12 00:00:00	900.0	5.1	2	51.5	24	221	7	0.03	3.82	7.3	0.23	5	-	0.01	0.05	1&3	46.7			
2025-08-12 00:00:00	1100.0	5.19	2	51.0	25	233	7	0.03	3.82	7.3	0.23	5	-	0.01	0.05	1&3	46.7			
2025-08-12 00:00:00	1300.0	5.13	2	50.3	24	226	7	0.03	3.83	7.3	0.23	5	-	0.01	0.05	1+3	45.9			
2025-08-12 00:00:00	1500.0	5.15	2	50.8	41	386	7	0.03	3.83	7.3	0.23	5	-	0.01	0.05	1+3	46.8			B/W No.1
2025-08-12 00:00:00	1700.0	5.08	2	50.3	37	362	7	0.03	3.83	7.3	0.23	5	-	0.01	0.05	1+3	46.7			
2025-08-12 00:00:00	1900.0	5.1	2	51.1	34	340	7	0.03	3.82	7.3	0.23	5	-	0.01	0.05	1+3	46.5			
2025-08-12 00:00:00	2100.0	5.13	2	51.6	34	340	7	0.03	3.83	7.3	0.23	5	-	0.01	0.05	1+3	45.8			
2025-08-12 00:00:00	2300.0	5.45	2	51.0	35	350	7	0.04	3.83	7.3	0.23	5	-	0.01	0.05	1&3	45.8			
2025-08-12 00:00:00	100.0	6.19	2	51.3	55	550	7	0.04	3.84	7.3	0.23	5	-	0.01	0.05	1&3	45.7			
2025-08-12 00:00:00	300.0	6.79	2	51.6	90	900	7	0.04	3.84	7.3	0.23	5	-	0.01	0.05	1&3	45.8			
2025-08-12 00:00:00	500.0	6.86	2	51.8	141	1410	7	0.04	3.88	7.3	0.23	5	-	0.01	0.05	1&3	45.8			
2025-09-12 00:00:00	700.0	6.87	2	51.2	108	842	7	0.04	3.82	7.3	0.22	5	-	0.01	0.05	1&3	45.4	-	-	
2025-09-12 00:00:00	900.0	6.72	2	51.0	90	713	7	0.04	3.82	7.3	0.22	5	-	0.01	0.05	1&3	45.4	-	-	
2025-09-12 00:00:00	1100.0	6.61	2	50.0	67	531	7	0.04	3.82	7.3	0.22	5	-	0.01	0.05	1&3	45.4	-	-	
2025-09-12 00:00:00	1300.0	6.47	2	50.3	60	498	7	0.04	3.84	7.3	0.22	5	-	0.01	0.05	1+3	45.0	-	-	
2025-09-12 00:00:00	1500.0	6.49	2	50.5	60	498	7	0.04	3.84	7.3	0.22	5	-	0.01	0.05	1+3	45.5	-	-	B/W fil No.2,3
2025-09-12 00:00:00	1700.0	6.06	2	50.8	65	650	7	0.03	3.8	7.3	0.22	5	-	0.01	0.05	1+3	44.9	-	-	
2025-09-12 00:00:00	1900.0	5.86	2	50.3	66	650	7	0.07	3.69	7.3	0.22	5	-	0.01	0.05	1&3	44.8			B/W No.5
2025-09-12 00:00:00	2100.0	5.87	2	50.4	66	650	7	0.07	3.76	7.3	0.21	5	-	0.01	0.05	1+3	44.7			
2025-09-12 00:00:00	2300.0	5.78	2	48.4	64	640	7	0.03	3.83	7.3	0.21	5	-	0.01	0.05	1&3	45.0	-	-	
2025-09-12 00:00:00	100.0	5.82	2	48.8	60	600	7	0.03	3.82	7.3	0.21	5	-	0.01	0.05	1&3	44.9	-	-	
2025-09-12 00:00:00	300.0	5.83	2	48.6	55	550	7	0.03	3.83	7.3	0.2	5	-	0.01	0.05	1&3	45.0	-	-	
2025-09-12 00:00:00	500.0	5.77	2	48.4	50	500	7	0.03	3.83	7.3	0.2	5	-	0.01	0.05	1&3	45.0	-	-	
2025-10-12 00:00:00	700.0	5.69	2	48.5	47	432	7	0.03	3.8	7.3	0.2	5	-	0.01	0.05	1&3	44.8	-	-	
2025-10-12 00:00:00	900.0	5.64	2	48.5	48	447	7	0.03	3.8	7.3	0.2	5	-	0.01	0.05	1&3	44.8	-	-	
2025-10-12 00:00:00	1100.0	5.61	2	48.1	47	432	7	0.03	3.81	7.3	0.2	5	-	0.01	0.05	1+3	44.9	-	-	
2025-10-12 00:00:00	1300.0	5.62	2	48.1	45	418	7	0.03	3.82	7.3	0.2	5	-	0.01	0.05	1+3	45.1	-	-	
2025-10-12 00:00:00	1500.0	5.63	2	48.6	47	424	7	0.03	3.82	7.3	0.2	5	-	0.01	0.05	1+3	44.9	-	-	
2025-10-12 00:00:00	1700.0	5.46	2	48.5	44	422	7	0.03	3.8	7.3	0.21	5	-	0.01	0.05	1&3	44.8			
2025-10-12 00:00:00	1900.0	5.37	2	48.3	40	418	7	0.03	3.82	7.3	0.2	5	-	0.01	0.05	1&3	44.9			B/W 4&6
2025-10-12 00:00:00	2100.0	5.26	2	48.5	40	418	7	0.03	3.54	7.3	0.21	5	-	0.01	0.05	1+3	44.7			
2025-10-12 00:00:00	2300.0	5.1	2	47.5	38	380	7	0.04	3.62	7.3	0.2	5	-	0.01	0.05	1&3	44.7	-	-	
2025-10-12 00:00:00	100.0	5.2	2	47.1	30	300	7	0.04	3.67	7.3	0.19	5	-	0.01	0.05	1&3	44.7	-	-	
2025-10-12 00:00:00	300.0	5.2	2	47.4	27	270	7	0.04	3.72	7.3	0.18	5	-	0.01	0.05	1&3	44.8	-	-	
2025-10-12 00:00:00	500.0	5.02	2	47.8	24	240	7	0.04	3.78	7.3	0.18	5	-	0.01	0.05	1&3	44.7	-	-	
2025-11-12 00:00:00	700.0	4.92	2	47.5	24	210	7	0.04	3.8	7.3	0.18	5	-	0.01	0.05	1&3	44.7	-	-	
2025-11-12 00:00:00	900.0	4.72	2	47.5	25	224	7	0.04	3.8	7.3	0.18	5	-	0.01	0.05	1&3	44.7	-	-	
2025-11-12 00:00:00	1100.0	4.6	2	47.6	29	280	7	0.03	3.82	7.3	0.21	5	-	0.01	0.05	1+3	44.8	-	-	
2025-11-12 00:00:00	1300.0	4.59	2	47.2	29	280	7	0.03	3.82	7.3	0.2	5	-	0.01	0.05	1+3	44.9	-	-	
2025-11-12 00:00:00	1500.0	4.67	2	47.5	27	220	7	0.04	3.81	7.3	0.19	5	-	0.01	0.05	1+3	44.8	-	-	
2025-11-12 00:00:00	1700.0	4.39	2	47.5	28	220	7	0.03	3.81	7.3	0.19	5	-	0.01	0.05	1+3	44.8	-	-	
2025-11-12 00:00:00	1900.0	4.31	2	47.6	30	221	7	0.03	3.77	7.3	0.19	5	-	0.01	0.05	1&3	44.9			
2025-11-12 00:00:00	2100.0	4.31	2	47.5	24	200	7	0.04	3.76	7.3	0.19	5	-	0.01	0.05	1+3	44.8			
2025-11-12 00:00:00	2300.0	4.27	2	46.3	22	220	7	0.04	3.76	7.3	0.19	5	-	0.01	0.05	1&3	45.0	-	-	
2025-11-12 00:00:00	100.0	4.25	2	46.5	28	280	7	0.04	3.8	7.3	0.18	5	-	0.01	0.05	1&3	44.9	-	-	
2025-11-12 00:00:00	300.0	4.83	2	46.7	34	340	7	0.04	3.82	7.3	0.18	5	-	0.01	0.05	1&3	45.0	-	-	
2025-11-12 00:00:00	500.0	5.01	2	47.0	42	420	7	0.04	3.82	7.3	0.18	5	-	0.01	0.05	1&3	44.8	-	-	
2025-12-12 00:00:00	700.0	5.04	2	47.5	36	314	7	0.04	3.8	7.3	0.18	5	-	0.01	0.05	1&3	44.9			B/W No.2
2025-12-12 00:00:00	900.0	5.0	2	47.5	38	341	7	0.04	3.8	7.3	0.18	5	-	0.01	0.05	1&3	45.0			
2025-12-12 00:00:00	1100.0	4.91	2	47.1	32	310	7	0.03	3.78	7.3	0.18	5	-	0.01	0.05	1+3	45.0			
2025-12-12 00:00:00	1300.0	4.9	2	47.1	29	297	7	0.03	3.76	7.3	0.19	5	-	0.01	0.05	1+3	44.9			
2025-12-12 00:00:00	1500.0	4.89	2	47.4	33	306	7	0.03	3.79	7.3	0.2	5	-	0.01	0.05	1+3	44.7			
2025-12-12 00:00:00	1700.0	4.92	2	47.3	33	306	7	0.03	3.84	7.3	0.21	5	-	0.01	0.05	1+3	44.6			
2025-12-12 00:00:00	1900.0	4.99	2	47.5	37	330	7	0.03	3.84	7.3	0.21	5	1.64	0.01	0.05	1+3	44.7			
2025-12-12 00:00:00	2100.0	5.04	2	47.1	39	346	7	0.03	3.84	7.3	0.21	5	2.44	0.01	0.05	1+3	44.7			
2025-12-12 00:00:00	2300.0	5.13	2	50.1	39	390	7	0.03	3.84	7.3	0.23	5	3.4	0.01	0.05	1&3	44.8			B/W No.1,3
2025-12-12 00:00:00	100.0	5.13	2	49.5	50	500	7	0.03	3.82	7.3	0.23	5	3.2	0.01	0.05	1&3	44.6			
2025-12-12 00:00:00	300.0	5.26	2	49.6	55	550	7	0.03	3.84	7.3	0.22	5	3.2	0.01	0.05	1&3	44.8			
2025-12-12 00:00:00	500.0	5.26	2	48.6	63	630	7	0.03	3.84	7.3	0.22	5	3.2	0.01	0.05	1&3	44.8			
13/12/2025	700.0	5.24	2	49.6	74	712	7	0.03	3.84	7.3	0.23	5	2	0.01	0.05	1+3	44.6	-	-	
13/12/2025	900.0	5.19	2	49.5	70	698	7	0.03	3.84	7.3	0.23	5	1.9	0.01	0.05	1+3	44.6	-	-	
13/12/2025	1100.0	5.1	2	49.7	65	614	7	0.03	3.84	7.3	0.23	5	1.9	0.01	0.05	1+3	44.7	-	-	
13/12/2025	1300.0	5.04	2	49.3	62	596	7	0.03	3.84	7.3	0.25	5	1.9	0.01	0.05	1+3	44.6	-	-	
13/12/2025	1500.0	5.14	2	49.8	62	590	7	0.04	3.75	7.3	0.26	5	0.47	0.01	0.05	1+3	45.0	-	-	B/W Noi.5/6
13/12/2025	1700.0	5.19	2	49.5	61	590	7	0.05	3.68	7.3	0.27	5	1.4	0.01	0.05	1+3	44.8	-	-	
13/12/2025	1900.0	5.2	2	49.8	61	590	7	0.04	3.78	7.3	0.27	5	1	0.01	0.05	1+3	44.7			
13/12/2025	2100.0	5.22	2	49.8	59	540	7	0.04	3.83	7.3	0.27	5	1	0.01	0.05	1+3	44.9			
13/12/2025	2300.0	5.22	2	49.8	54	540	7	0.04	3.83	7.3	0.27	5	1.1	0.01	0.05	1+3	44.7			
13/12/2025	100.0	5.2	2	49.7	51	510	7	0.04	3.83	7.3	0.27	5	1.1	0.01	0.05	1+3	44.6			
13/12/2025	300.0	5.27	2	49.8	54	540	7	0.04	3.83	7.3	0.27	5	1.1	0.01	0.05	1+3	44.7			
13/12/2025	500.0	5.33	2	49.6	50	500	7	0.03	3.83	7.3	0.28	5	1.1	0.01	0.05	1+3	44.7			
14/12/2025	700.0	5.3	2	48.5	106	784	7	0.03	3.82	7.3	0.28	5	1.4	0.01	0.05	1&3	44.4	-	-	B/W No.4
14/12/2025	900.0	5.27	2	48.5	120	842	7	0.03	3.82	7.3	0.28	5	1.4	0.01	0.05	1&3	44.6	-	-	
14/12/2025	1100.0	5.15	2	48.5	133	874	7	0.03	3.82	7.3	0.29	5	1.2	0.01	0.05	1&3	44.7	-	-	
14/12/2025	1300.0	5.09	2	48.4	134	880	7	0.03	3.82	7.3	0.31	5	1.2	0.01	0.05	1&3	44.7	-	-	
14/12/2025	1500.0	5.17	2	48.7	147	894	7	0.03	3.8	7.3	0.31	5	1.2	0.01	0.05	1&3	44.5			B/W No.2
14/12/2025	1700.0	5.26	2	48.5	148	896	7	0.03	3.81	7.3	0.32	5	1.3	0.01	0.05	1+3	44.7			
14/12/2025	1900.0	5.25	2	48.6	152	967	7	0.03	3.83	7.3	0.32	5	1.4	0.01	0.05	1+3	44.5			
14/12/2025	2100.0	5.34	2	48.7	170	1024	7	0.03	3.83	7.3	0.32	5	1.4	0.01	0.05	1+3	44.4			
14/12/2025	2300.0	6.02	2	49.3	197	1097	7	0.03	3.83	7.3	0.32	5	1.2	0.01	0.05	1&3	44.3			
14/12/2025	100.0	6.98	2	49.6	250	2050	7	0.03	3.84	7.3	0.34	5	1.2	0.01	0.05	1&3	44.2			
14/12/2025	300.0	7.27	2	49.8	380	3080	7	5.1	3.84	7.3	0.51	5	1.2	0.01	0.05	1&3	44.4			
14/12/2025	500.0	7.55	2	50.0	456	4056	7	6.5	3.84	7.3	0.75	5	1.2	0.01	0.05	1&3	44.4			
15/12/2025	700.0	7.71	2	48.6	391	3942	7	4.5	3.81	7.3	0.84	5	1.2	0.01	0.05	1+3	44.5			B/W No.3,4
15/12/2025	900.0	7.74	2	48.5	314	3104	7	0.61	3.83	7.3	0.96	5	1.3	0.01	0.05	2+4	45.7			
15/12/2025	1100.0	7.76	2	48.6	310	2840	7	0.08	3.77	7.3	1.74	5	1.2	0.01	0.05	2+4	45.6			
15/12/2025	1300.0	7.75	2	48.7	283	2310	7	0.04	3.55	7.3	0.83	5	1.2	0.01	0.05	2+4	45.9			
15/12/2025	1500.0	7.58	2	48.8	198	1098	7	0.06	3.51	7.3	0.45	5	1.4	0.01	0.05	2&4	45.0			B/W No.1
15/12/2025	1700.0	7.48	2	48.4	210	1220	7	0.04	3.67	7.3	0.35	5	1.2	0.01	0.05	2&4	45.6			
15/12/2025	1900.0	7.43	2	48.2	225	1250	7	0.04	3.72	7.3	0.35	5	1.2	0.01	0.05	2&4	45.6			
15/12/2025	2100.0	7.33	2	48.2	244	1310	7	0.04	3.877	7.3	0.35	5	1.4	0.01	0.05	2&4	45.6			
15/12/2025	2300.0	7.27	2	48.2	242	1272	7	0.04	3.76	7.3	0.35	5	1.3	0.01	0.05	2&4	45.6	-	-	
15/12/2025	100.0	7.1	2	48.1	232	1247	7	0.04	3.78	7.3	0.35	5	1.3	0.01	0.05	2&4	45.6	-	-	
15/12/2025	300.0	7.15	2	48.0	226	1232	7	0.04	3.78	7.3	0.35	5	1.3	0.01	0.05	2&4	45.6	-	-	
15/12/2025	500.0	7.3	2	48.0	221	1210	7	0.04	3.78	7.3	0.35	5	1.3	0.01	0.05	2&4	45.6	-	-	
16/12/2025	700.0	7.28	2	48.2	226	1236	7	0.09	3.55	7.3	0.35	5	1.4	0.01	0.05	2+4	44.4			B/W fil No.2
16/12/2025	900.0	7.31	2	48.3	232	1250	7	0.1	3.64	7.3	0.35	5	1.4	0.01	0.05	2+4	44.6			
16/12/2025	1100.0	7.42	2	47.9	250	1286	7	0.04	3.65	7.3	0.36	5	1	0.01	0.05	2+4	44.6			B/W No.3
16/12/2025	1300.0	7.24	2	47.8	205	1104	7	0.04	3.61	7.3	0.38	5	1.2	0.01	0.05	2+4	44.4			
16/12/2025	1500.0	7.24	2	47.2	194	1094	7	0.04	3.65	7.3	0.38	5	1	0.01	0.05	2&4	44.4			
16/12/2025	1700.0	7.06	2	47.0	134	794	7	0.04	3.65	7.3	0.38	5	1.3	0.01	0.05	2&4	44.3			
16/12/2025	1900.0	6.97	2	46.7	95	575	7	0.04	3.7	7.3	0.38	5	1.3	0.01	0.05	2&4	44.5			
16/12/2025	2100.0	6.88	2	46.9	87	493	7	0.06	3.77	7.3	0.39	5	1.3	0.01	0.05	2&4	44.5			
16/12/2025	2300.0	6.8	2	46.8	91	521	7	0.06	3.76	7.3	0.39	5	1.4	0.01	0.05	2&4	44.5			
