DATE	TIME	RIVER LEVEL	R/W PUMP DUTY	R/W FLOW	R/W NTU	R/W CLR	R/W PH	FILT. NTU	C/W WELL LEVEL	PH	NTU	CLR	CL2	F/RIDE	ALUM	T/W PUMP DUTY	T/W FLOW	18ML LEVEL	18ML FLOW	REMARKS
2025-04-09 00:00:00	2300.0	3.64	1&2	53	25	261	7	0.06	3.82	7.3	0.27	5	1.4	-	0.05	2&4	48.8			
2025-04-09 00:00:00	100.0	3.61	1&2	53	24	254	7	0.09	3.82	7.3	0.29	5	1.4	-	0.05	2&4	48.6			
2025-04-09 00:00:00	300.0	3.59	1&2	53	24	254	7	0.1	3.82	7.3	0.29	5	1.4	-	0.05	2&4	48.7			
2025-04-09 00:00:00	500.0	3.57	1&2	53	22	231	7	0.1	3.82	7.3	0.29	5	1.4	-	0.05	2&4	48.7			
2025-05-09 00:00:00	700.0	3.57	1&2	53	20	220	7	0.12	3.8	7.3	0.29	5	1.4	-	0.05	2&4	48.8			
2025-05-09 00:00:00	900.0	-	1&2	53	18	200	7	0.14	3.81	7.3	0.3	5	1.5	-	0.05	2&4	48.8			
2025-05-09 00:00:00	1100.0	-	1&2	53	18	200	7	0.13	3.81	7.3	0.31	5	1.3	-	0.05	2&4	48.8			
2025-05-09 00:00:00	1300.0	-	1&2	53	20	200	7	0.13	3.8	7.3	0.31	5	1.3	-	0.05	2&4	48.8			
2025-05-09 00:00:00	1500.0	3.43	1&2	53.9	16	197	7	0.14	3.83	7.3	0.3	5	1.3	-	0.05	2&4	48.8			
2025-05-09 00:00:00	1700.0	3.44	1&2	55.7	16	197	7	0.12	3.83	7.3	0.3	5	1.4	-	0.05	2&4	48.9			
2025-05-09 00:00:00	1900.0	3.45	1&2	55.7	15	189	7	0.13	3.84	7.3	0.3	5	1.4	-	0.05	2&4	48.8			
2025-05-09 00:00:00	2100.0	3.44	1&2	55.4	14	158	7	0.17	3.84	7.3	0.31	5	1.0	-	0.05	2&4	48.7			
2025-05-09 00:00:00	2300.0	3.45	1+2	56.4	14	158	7	0.17	3.84	7.3	0.31	5	1.1	-	0.05	2&4	48.5			
2025-05-09 00:00:00	100.0	3.42	1&2	54	20	201	7	0.2	3.82	7.3	0.32	5	1.2	-	0.05	2&4	48.5			
2025-05-09 00:00:00	300.0	3.94	1&2	54	25	261	7	0.22	3.82	7.3	0.32	5	1.2	-	0.05	2&4	48.6			
2025-05-09 00:00:00	500.0	3.51	1&2	53	40	372	7	0.22	3.46	7.3	0.33	5	1.2	-	0.05	2&4	48.6			
2025-06-09 00:00:00	700.0	5.4	1&2	54	173	1200	7	0.08	3.55	7.3	0.34	5	1.5	-	0.05	2&4	48.6			
2025-06-09 00:00:00	900.0	-	-	54	307	3800	7	0.15	3.71	7.3	0.32	5	1.5	-	0.05	2&4	48.6			
2025-06-09 00:00:00	1100.0	-	-	54	252	3100	7	0.12	3.8	7.3	0.33	5	1.5	-	0.05	2&4	48.6			
2025-06-09 00:00:00	1300.0	-	-	54	184	408	7	0.12	3.83	7.3	0.42	5	1.9	-	0.05	2&4	48.6			
2025-06-09 00:00:00	1500.0	7.04	1&2	54.7	150	1200	7	0.12	3.84	7.3	0.71	5	2.0	-	0.05	2&4	48.2			
2025-06-09 00:00:00	1700.0	6.92	1&2	54.1	109	895	7	0.37	3.84	7.3	0.94	5	2.5	-	0.05	2&4	48.3			
2025-06-09 00:00:00	1900.0	6.66	1&2	53.5	84	832	7	0.27	3.84	7.3	0.68	5	2.3	-	0.05	2&4	48.1			
2025-06-09 00:00:00	2100.0	6.43	1&2	53.2	68	750	7	0.3	3.83	7.3	0.51	5	2.2	-	0.05	2&4	48.1			
2025-06-09 00:00:00	2300.0	6.24	1+2	53.9	69	762	7	0.29	3.84	7.3	0.51	5	2.2	-	0.05	2&4	48.4			
2025-06-09 00:00:00	100.0	6.07	1&2	53	70	774	7	0.4	3.82	7.3	0.72	5	1.8	-	0.05	2&4	48.4			
2025-06-09 00:00:00	300.0	5.79	1&2	53	75	781	7	0.88	3.82	7.3	0.84	5	1.8	-	0.05	2&4	48.2			
2025-06-09 00:00:00	500.0	5.33	1&2	53	86	801	7	1.0	3.82	7.3	0.99	5	1.8	-	0.05	2&4	48.2			
2025-07-09 00:00:00	700.0	5.32	1&2	52.9	80	801	7	1.5	3.82	7.3	0.32	5	1.8	-	0.05	2&4	48.0			
2025-07-09 00:00:00	900.0	5.29	1&2	52.8	60	600	7	1.8	3.79	7.3	0.92	5	1.7	-	0.05	2&4	48.0			
2025-07-09 00:00:00	1100.0	5.16	1&2	52.7	61	601	7	2.0	3.56	7.3	0.96	5	1.6	-	0.05	2&4	48.2			
2025-07-09 00:00:00	1300.0	5.16	1&2	52.4	61	601	7	2.2	3.31	7.3	5.0	5	1.7	-	0.06	2&4	47.8			
2025-07-09 00:00:00	1500.0	4.96	1&2	52.6	57	586	7	9.8	3.4	7.3	6.0	5	1.6	-	0.06	2&4	47.9			
2025-07-09 00:00:00	1700.0	4.78	1&2	52.2	47	531	7	8.9	3.5	7.3	7.1	5	1.1	-	0.06	2&4	48.2			
2025-07-09 00:00:00	1900.0	4.77	1&2	52.7	48	534	7	8.6	3.51	7.3	6.8	5	1.0	-	0.06	2&4	48.2			
2025-07-09 00:00:00	2100.0	4.87	1&2	52.9	41	480	7	8.1	3.64	7.3	6.6	5	1.0	-	0.06	2&4	48.1			
2025-07-09 00:00:00	2300.0	4.85	1&2	53.5	41	480	7	7.6	3.75	7.3	6.4	5	1.0	-	0.06	2&4	48.3			
2025-07-09 00:00:00	100.0	4.72	1&2	53	39	371	7	6.4	3.8	7.3	6.0	5	1.2	-	0.06	2&4	48.2			
2025-07-09 00:00:00	300.0	4.6	1&2	53	35	341	7	3.0	3.8	7.3	2.7	5	1.4	-	0.06	2&4	48.2			
2025-07-09 00:00:00	500.0	4.44	1&2	53	32	301	7	2.4	3.37	7.3	2.4	5	1.4	-	0.06	2&4	48.2			
2025-08-09 00:00:00	700.0	4.32	1+2	53	28	300	7	2.4	3.46	7.3	2.0	5	1.5	-	0.06	2+4	48.4			
2025-08-09 00:00:00	900.0	4.34	1&2	52.8	25	285	7	2.6	3.7	7.3	2.0	5	1.4	-	0.06	2&4	48.2			
2025-08-09 00:00:00	1100.0	4.42	1&2	52.9	27	285	7	3.1	3.74	7.3	2.3	5	1.4	-	0.06	2&4	48.0			
2025-08-09 00:00:00	1300.0	4.26	1&2	52.6	26	285	7	3.0	3.69	7.3	2.4	5	1.3	-	0.06	2&4	47.8			
2025-08-09 00:00:00	1500.0	4.19	1&2	53.5	24	231	7	2.8	3.78	7.3	2.4	5	1.3	-	0.06	2&4	47.9			
2025-08-09 00:00:00	1700.0	3.99	1&2	52.6	26	285	7	1.8	3.58	7.3	2.0	4	1.2	-	0.06	2&4	48.0			
2025-08-09 00:00:00	1900.0	3.9	1	52	23	214	7	1.4	3.68	7.3	1.7	4	1.4	-	0.06	2&4	48.0			
2025-08-09 00:00:00	2100.0	3.89	1	52	21	198	7	0.94	3.68	7.3	1.4	4	1.5	-	0.06	2&4	48.0			
2025-08-09 00:00:00	2300.0	-	1	52	20	198	7	0.69	3.72	7.3	1.1	5	1.6	-	0.05	2&4	48.0			
2025-08-09 00:00:00	100.0	-	1	51.9	18	190	7	0.15	3.75	7.3	0.46	5	1.6	-	0.05	2&4	47.7			
2025-08-09 00:00:00	300.0	-	1	50.7	18	190	7	0.16	3.78	7.3	0.46	5	1.8	-	0.05	2&4	47.6			
2025-08-09 00:00:00	500.0	-	1	50.8	18	190	7	0.16	3.78	7.3	0.46	5	1.8	-	0.05	2&4	47.8			
2025-09-09 00:00:00	700.0	3.75	1	51.4	17	182	7	0.13	3.8	7.3	0.4	5	1.7	-	0.05	2+3	47.6			
2025-09-09 00:00:00	900.0	3.8	1	48.9	17	182	7	0.09	3.59	7.3	0.36	5	1.8	-	0.05	2&3	47.6			
2025-09-09 00:00:00	1100.0	4.05	1	51	19	195	7	0.11	3.47	7.3	0.35	5	1.7	-	0.05	2&3	47.3			
2025-09-09 00:00:00	1300.0	3.86	1	51.5	12	160	7	0.14	3.65	7.3	0.36	5	1.6	-	0.05	2&3	47.5			
2025-09-09 00:00:00	1500.0	3.74	1	53.5	10	120	7	0.12	3.56	7.3	0.37	5	1.7	-	0.05	2&3	47.7			
2025-09-09 00:00:00	1700.0	3.75	-	52.3	2	81	7	0.1	3.9	7.3	0.4	5	1.6	-	0.05	2&3	47.9			
2025-09-09 00:00:00	1900.0	3.78	-	53	-	-	7	0.11	3.35	7.3	0.47	5	1.7	-	0.05	2&3	47.7			
2025-09-09 00:00:00	2100.0	3.89	-	53.1	40	400	7	0.06	3.48	7.3	0.4	5	1.6	-	0.06	2&3	47.8			
2025-09-09 00:00:00	2300.0	-	-	53.1	21	198	7	0.11	3.63	7.3	0.37	5	1.5	-	0.05	2&3	47.8			
2025-09-09 00:00:00	100.0	-	-	52.2	21	198	7	0.15	3.79	7.3	0.37	5	1.3	-	0.05	2&3	47.3			
2025-09-09 00:00:00	300.0	-	-	51	21	198	7	0.15	3.79	7.3	0.4	5	1.3	-	0.05	2&3	47.3			
2025-09-09 00:00:00	500.0	-	-	50.2	21	198	7	0.15	3.78	7.3	0.4	5	1.3	-	0.05	2&3	47.5			
2025-10-09 00:00:00	700.0	5.65	-	50	67	750	7	0.11	3.76	7.3	0.38	5	1.4	-	0.05	2+3	47.6			
2025-10-09 00:00:00	900.0	5.74	-	50	108	895	7	0.14	3.81	7.3	0.38	5	1.4	-	0.05	2+3	47.4			
2025-10-09 00:00:00	1100.0	5.83	-	49.6	77	800	7	0.86	3.71	7.3	0.41	5	1.4	-	0.08	2+3	47.5			
2025-10-09 00:00:00	1300.0	5.78	-	49.5	56	550	7	0.55	3.83	7.3	0.76	5	1.4	-	0.05	2+3	47.5			
2025-10-09 00:00:00	1500.0	5.69	-	51.2	45	450	7	0.43	3.83	7.3	0.72	5	1.6	-	0.05	2+3	47.4			
2025-10-09 00:00:00	1700.0	5.3	-	52.2	48	477	7	0.41	3.83	7.3	0.68	5	1.6	-	0.08	2+3	47.6			
2025-10-09 00:00:00	1900.0	5.1	-	53.6	31	318	7	0.29	3.84	7.3	0.52	5	1.6	-	0.08	2+3	47.8			
2025-10-09 00:00:00	2100.0	4.98	-	52.8	24	252	7	0.28	3.84	7.3	0.51	5	1.6	-	0.05	2+3	47.8			
2025-10-09 00:00:00	2300.0	-	-	52.5	23	241	7	0.22	3.79	7.3	0.51	5	1.5	-	0.05	2&3	47.8			
2025-10-09 00:00:00	100.0	-	-	41.8	18	190	7	0.14	3.6	7.3	0.36	5	1.6	-	0.05	2&3	37.6			
2025-10-09 00:00:00	300.0	-	-	41.1	18	190	7	0.14	3.63	7.3	0.36	5	1.6	-	0.05	2&3	37.0			
2025-10-09 00:00:00	500.0	-	-	40.2	18	190	7	0.14	3.63	7.3	0.36	5	1.6	-	0.05	2&3	37.4			
2025-11-09 00:00:00	700.0	4.68	-	39	17	190	7	0.14	3.66	7.3	0.38	5	1.4	-	0.05	2&3	37.2			
2025-11-09 00:00:00	900.0	4.58	-	54.8	17	190	7	0.14	3.73	7.3	0.4	5	1.3	-	0.05	2&3	37.5			
2025-11-09 00:00:00	1100.0	4.76	-	54.3	19	210	7	0.45	3.58	7.3	0.42	5	1.3	-	0.05	2&3	37.5			
2025-11-09 00:00:00	1300.0	4.7	-	54.8	20	212	7	1.1	3.64	7.3	0.66	5	1.0	-	0.05	2&3	48.4			
2025-11-09 00:00:00	1500.0	4.59	-	55.6	19	208	7	0.5	3.8	7.3	0.89	5	1.0	-	0.05	2&3	48.4			
2025-11-09 00:00:00	1700.0	4.29	2	54	15	172	7	0.33	3.25	7.3	0.58	5	1.0	-	0.05	2&5	48.2			
2025-11-09 00:00:00	1900.0	4.26	2	53.5	14	161	7	0.28	3.48	7.3	0.54	5	1.4	-	0.05	2&5	48.0			
2025-11-09 00:00:00	2100.0	4.23	2	53.7	13	160	7	0.25	3.58	7.3	0.55	5	1.6	-	0.05	2&5	48.1			
2025-11-09 00:00:00	2300.0	-	2	53.5	13	160	7	0.26	3.72	7.3	0.49	5	1.3	-	0.05	2&5	48.2			
2025-11-09 00:00:00	100.0	-	2	54.2	12	160	7	0.13	3.81	7.3	0.39	5	1.3	-	0.05	2&5	48.3			
2025-11-09 00:00:00	300.0	-	2	55.6	12	160	7	0.13	3.81	7.3	0.39	5	1.3	-	0.05	2&5	48.3			
2025-11-09 00:00:00	500.0	-	2	54.4	12	160	7	0.13	3.81	7.3	0.39	5	1.3	-	0.05	2&5	48.3			
2025-12-09 00:00:00	700.0	4.5	2	54.3	12	160	7	0.13	3.83	7.3	0.39	5	1.3	-	0.05	2&3	48.3			
2025-12-09 00:00:00	900.0	4.67	2	53.3	12	160	7	0.11	3.83	7.3	0.4	5	1.2	-	0.05	2&3	48.4			
2025-12-09 00:00:00	1100.0	4.9	2	53.4	12	160	7	0.08	3.83	7.3	0.4	5	1.2	-	0.05	2&3	48.3			
2025-12-09 00:00:00	1300.0	4.98	2	52.9	12	160	7	0.1	3.83	7.3	0.39	5	1.2	-	0.05	2&3	48.7			
2025-12-09 00:00:00	1500.0	4.9	2	54	13	165	7	0.13	3.83	7.3	0.4	5	1.2	-	0.05	2&3	48.5			
2025-12-09 00:00:00	1700.0	4.88	2	53.2	14	174	7	0.3	3.81	7.3	0.66	5	1.2	-	0.05	2&3	48.4			
2025-12-09 00:00:00	1900.0	4.88	2	53	16	181	7	0.64	3.81	7.3	0.66	5	1.2	-	0.05	2&3	48.4			
2025-12-09 00:00:00	2100.0	5	2	53	17	192	7	0.34	3.81	7.3	0.74	5	1.2	-	0.05	2&3	48.6			
2025-12-09 00:00:00	2300.0	-	2	53	17	192	7	0.17	3.79	7.3	0.57	5	1.3	-	0.05	2&3	48.6			
2025-12-09 00:00:00	100.0	-	2	53.1	17	192	7	0.18	3.79	7.3	0.57	5	1.3	-	0.05	2&3	48.5			
2025-12-09 00:00:00	300.0	-	2	52.1	17	192	7	0.18	3.79	7.3	0.57	5	1.4	-	0.05	2&3	48.3			
2025-12-09 00:00:00	500.0	-	2	51.3	17	192	7	0.18	3.79	7.3	0.57	5	1.4	-	0.05	2&3	48.4			
13/09/2025	700.0	7.54	-	39	32	290	7	0.73	3.24	7.3	1.73	5	1.7	-	0.06	2+3	37.0			
13/09/2025	900.0	7.72	-	39.1	37	302	7	0.22	3.07	7.3	0.26	5	1.2	-	0.06	2&3	36.9			
13/09/2025	1100.0	7.74	-	38.8	34	300	7	0.15	2.76	7.3	0.26	5	1.2	-	0.06	2&3	35.7			
13/09/2025	1300.0	7.77	-	37.4	32	290	7	0.11	2.48	7.3	0.26	5	1.2	-	0.06	2&3	35.7			
13/09/2025	1500.0	7.76	-	40.4	29	230	7	0.1	2.33	7.3	0.26	5	1.0	-	0.06	2&3	35.7			
13/09/2025	1700.0	7.7	-	26.5	24	214	7	0.24	2.81	7.3	0.26	5	1.2	-	0.06	2&3	24.0			
13/09/2025	1900.0	7.64	-	26.5	23	210	7	0.24	2.81	7.3	0.26	5	1.3	-	0.06	2&3	24.0			
13/09/2025	2100.0	7.54	-	26	25	227	7	0.24	2.91	7.3	0.26	5	1.3	-	0.06	2&3	24.0			
13/09/2025	2300.0	7.5	-	26	25	227	7	0.24	2.85	7.3	0.26	5	1.3	-	0.06	2&3	24.0			
13/09/2025	100.0	-	-	26	23	210	7	0.24	3.75	7.3	0.26	5	1.3	-	0.06	2&3	24.0			
13/09/2025	300.0	-	-	26	23	210	7	0.24	3.65	7.3	0.26	5	1.3	-	0.06	2&3	35.3			
13/09/2025	500.0	-	-	26	23	210	7	0.24	3.62	7.3	0.26	5	1.3	-	0.06	2&3	23.3			
14/09/2025	700.0	7.44	-	27.4	26	230	7	0.34	3.37	7.3	0.26	5	1.2	-	0.06	2+3	25.4			
14/09/2025	900.0	7.32	-	24.2	32	288	7	0.14	2.89	7.3	0.26	5	1.3	-	0.06	2	17.5			
14/09/2025	1100.0	7.23	-	26.8	25	275	7	0.14	3.32	7.3	0.26	5	1.3	-	0.06	2	21.6			
14/09/2025	1300.0	7.12	-	29.8	23	270	7	0.14	3.47	7.3	0.26	5	1.3	-	0.06	2	27.6			
14/09/2025	1500.0	7.05	-	37.8	20	204	7	0.27	3.94	7.3	0.24	5	1.3	-	0.06	2+3				
14/09/2025	1700.0	6.91	-	37.4	20	204	7	0.27	3.94	7.3	0.26	5	1.3	-	0.06	2+3				
14/09/2025	1900.0	6.81	-	55	20	204	7	0.27	3.94	7.3	0.26	5	1.3	-	0.06	2+3				
14/09/2025	2100.0	6.79	-	53.5	30	230	7	0.4	3.37	7.3	0.3	5	1.3	-	0.06	2+3	48.4			
14/09/2025	2300.0	6.77	-	54.2	54	470	7	0.56	3.55	7.3	0.28	5	1.3	-	0.06	2+3	48.6			
14/09/2025	100.0	6.54		53.9	32	244	7	0.26	3.64	7.3	0.24	5	1.3	-	0.06	2+3	48.5			
14/09/2025	300.0	6.26		54	30	228	7	0.18	3.75	7.3	0.26	5	1.3	-	0.06	2+3	48.2			
14/09/2025	500.0	6.1		54.3	30	228	7	0.2	3.83	7.3	0.26	5	1.3	-	0.06	2+3	48.5			
15/09/2025	700.0	6.05	2	53.5	37	341	7	7.34	3.87	7.3	5.46	5	1.0	-	0.06	2&3	48.6			
15/09/2025	900.0	5.96	2	53.5	38	372	7	7.36	3.56	7.3	5.75	5	1.0	-	0.06	2&4	48.7			
15/09/2025	1100.0	5.78	2	53.5	37	341	7	5.09	3.24	7.3	5.48	5	1.0	-	0.06	2&4	48.7			
15/09/2025	1300.0	3.67	2	53	38	372	7	3.64	3.4	7.3	4.2	5	1.5	-	0.06	2&4	48.8			
15/09/2025	1500.0	-	2	-	36	340	7	4.89	3.43	7.3	3.38	5	1.5	-	0.06	2&4	48.8			
15/09/2025	1700.0	-	2	-	92	850	7	4.91	3.81	7.3	4.14	5	1.4	-	0.06	2&4	48.8			
15/09/2025	1900.0	-	2	-	52	470	7	5.04	3.79	7.3	4.08	5	1.1	-	0.06	2&4	48.8			
15/09/2025	2100.0	-	2	-	45	450	7	4.7	3.77	7.3	4.12	5	1.2	-	0.06	2&4	48.8			
15/09/2025	2300.0	5.46	2	53.7	41	410	7	4.46	3.75	7.3	4.0	5	1.2	-	0.06	2&4	48.5			
15/09/2025	100.0	5.46	2	53.4	37	396	7	4.87	3.56	7.3	3.4	5	1.2	-	0.06	2&4	48.6			
15/09/2025	300.0	5.5	2	53.6	35	340	7	5.65	3.72	7.3	4.5	5	1.2	-	0.06	2&4	48.5			
15/09/2025	500.0	5.78	2	53.7	31	300	7	5.63	3.75	7.3	4.9	5	1.2	-	0.06	2&4	48.5			
16/09/2025	700.0	5.78	2	58.5	34	331	7	4.53	3.84	7.3	4.4	5	1.0	-	0.06	2&4	48.6			
16/09/2025	900.0	5.65	2	53	37	390	7	4.24	3.84	7.3	4.2	5	1.0	-	0.06	2&4	48.6			
16/09/2025	1100.0	5.63	2	54.1	62	520	7	4.55	3.39	7.3	2.3	5	1.3	-	0.06	2&4	48.1			
16/09/2025	1300.0	5.53	2	54	65	530	7	3.47	3.49	7.3	2.2	5	1.5	-	0.05	2&4	48.2			
16/09/2025	1500.0	-	2	54	59	480	7	4.73	3.52	7.3	2.7	5	1.3	-	0.05	2&4	48.2			
16/09/2025	1700.0	-	2	54	49	460	7	7.28	3.51	7.3	5.4	5	1.0	-	0.05	2&4	48.2			
16/09/2025	1900.0	-	2	54	29	230	7	6.93	3.65	7.3	6.0	5	1.0	-	0.05	2&4	48.2			
16/09/2025	2100.0	-	2	54	25	225	7	5.8	3.69	7.3	5.7	5	1.0	-	0.05	2&4	48.2			
16/09/2025	2300.0	5.17	2	53.7	25	225	7	4.97	3.6	7.3	5.17	5	1.0	-	0.05	2&4	48.3			
16/09/2025	100.0	5.19	2	53.3	25	225	7	4.0	3.65	7.3	5.45	5	1.0	-	0.05	2&4	48.0			
16/09/2025	300.0	5.21	2	53.1	22	220	7	3.86	3.7	7.3	6.2	5	1.0	-	0.05	2&4	48.0			
16/09/2025	500.0	5.8	2	53	22	220	7	2.87	3.74	7.3	9.23	5	1.0	-	0.05	2&4	46.8			
17/09/2025	700.0	5.93	2	53.5	24	214	7	1.86	2.98	7.3	1.94	5	1.0	-	0.06	2&4	48.6			
17/09/2025	900.0	6.09	2	53.5	25	271	7	1.45	3.0	7.3	2.0	5	1.0	-	0.06	2&4	48.0			
17/09/2025	1100.0	6.12	2	53.5	35	324	7	1.34	3.2	7.3	1.84	5	1.0	-	0.06	2&4	48.0			
17/09/2025	1300.0	6.2	2	53.5	68	524	7	1.24	3.26	7.3	1.5	5	1.4	-	0.06	2&4	48.0			
17/09/2025	1500.0	-	2	53.5	63	520	7	1.63	3.42	7.3	1.71	5	1.3	-	0.05	2&4	48.0			
17/09/2025	1700.0	-	2	53.5	53	480	7	1.48	3.67	7.3	1.53	5	1.5	-	0.05	2&4	48.0			
17/09/2025	1900.0	-	2	53.5	52	480	7	1.27	3.81	7.3	1.56	5	1.8	-	0.05	2&4	48.0			
17/09/2025	2100.0	-	2	53.5	53	480	7	1.27	3.82	7.3	1.4	5	1.8	-	0.05	2&4	48.0			
17/09/2025	2300.0	6.48	2	53.8	120	1330	7	2.69	3.83	7.3	2.1	5	1.9	-	0.05	2&4	48.1			
